time_sec, foot_right_relative_x, foot_right_relative_y, foot_right_relative_z, root_roll_relative,  root_pitch_relative, root_yaw_relative, root_relative_x, root_relative_y, root_relative_z
438.877502, 68.625, -1.65625, -1.25, -0.060977, 0.123392, 0.527669, 42.230469, -9.746094, 26.521484
438.900391, 68.855469, -2.257813, -1.5, -0.061476, 0.121682, 0.525246, 42.332031, -10.140625, 26.316406
438.92334, 68.871094, -2.164063, -1.183594, -0.058735, 0.115765, 0.526874, 42.203125, -10.429688, 26.463867
438.944916, 68.953125, -2.40625, -0.896973, -0.054476, 0.111695, 0.528627, 42.171875, -10.917969, 26.586914
438.977692, 69.078125, -2.648438, -0.630615, -0.05324, 0.10972, 0.53467, 42.25, -11.265625, 26.805176
439.000305, 69.070313, -2.566406, -0.215332, -0.048675, 0.107763, 0.538379, 42.222656, -11.542969, 27.115479
439.022919, 69.023438, -2.335938, -0.076172, -0.0485, 0.10944, 0.540347, 42.246094, -11.332031, 27.283691
439.044281, 68.960938, -2.199219, -0.118042, -0.051744, 0.111257, 0.541253, 42.28125, -11.097656, 27.371582
439.078094, 68.964844, -2.347656, -0.273315, -0.054996, 0.110865, 0.541919, 42.304688, -10.972656, 27.321289
439.101013, 68.929688, -2.234375, -0.1604, -0.053166, 0.105094, 0.542144, 42.167969, -10.933594, 27.234497
439.123199, 68.921875, -2.011719, -0.099609, -0.055316, 0.100916, 0.543255, 41.996094, -10.824219, 27.054443
439.14505, 68.941406, -1.832031, 0.010132, -0.062774, 0.098905, 0.547943, 41.808594, -10.675781, 26.863403
439.178741, 68.917969, -1.625, 0.149658, -0.075162, 0.097055, 0.555157, 41.523438, -10.460938, 26.571167
439.200989, 68.851563, -1.238281, 0.055786, -0.078177, 0.093997, 0.555524, 41.351563, -10.128906, 26.354248
439.223755, 68.914063, -1.363281, -0.092529, -0.075064, 0.090153, 0.551894, 41.335938, -10.257813, 26.213379
439.245667, 69.019531, -1.648438, -0.098145, -0.07336, 0.089219, 0.549723, 41.371094, -10.480469, 26.04541
439.279205, 69.050781, -1.824219, -0.190308, -0.076596, 0.092499, 0.550949, 41.351563, -10.558594, 25.930664
439.302277, 68.988281, -1.4375, -0.313477, -0.080454, 0.094684, 0.551437, 41.347656, -10.207031, 25.86499
439.323883, 68.980469, -1.144531, -0.451416, -0.079744, 0.09517, 0.550516, 41.398438, -10.019531, 25.800049
439.345764, 69.066406, -0.84375, -0.573242, -0.077478, 0.095242, 0.551314, 41.554688, -9.890625, 25.722656
439.368134, 69.171875, -0.46875, -0.681396, -0.077406, 0.095923, 0.554844, 41.734375, -9.722656, 25.64502
439.401825, 69.441406, 0.433594, -0.577393, -0.075465, 0.096194, 0.562232, 42.105469, -9.457031, 25.667236
439.424103, 69.792969, 0.882813, -0.637207, -0.069611, 0.092998, 0.562396, 42.476563, -9.46875, 25.590332
439.445923, 69.890625, 2.121094, -0.351807, -0.062551, 0.086905, 0.564644, 42.652344, -8.988281, 25.703125
439.470734, 70.046875, 3.898438, 0.11731, -0.054349, 0.078968, 0.568115, 42.863281, -8.1875, 26.005005
439.50177, 70.34375, 6.238281, 0.727661, -0.046451, 0.071178, 0.5721, 43.285156, -6.972656, 26.396118
439.524139, 70.535156, 8.179688, 1.404663, -0.035329, 0.061664, 0.574201, 43.542969, -6.148438, 26.698608
439.546295, 71.222656, 9.355469, 2.160767, -0.020764, 0.053202, 0.569298, 44.191406, -5.9375, 26.983521
439.568909, 71.992188, 10.636719, 2.874157, -0.004935, 0.042816, 0.563012, 44.902344, -5.660156, 27.206738
439.602478, 73.019531, 13.273438, 3.804993, 0.012949, 0.025499, 0.560945, 45.972656, -4.714844, 27.364319
439.624969, 73.375, 15.511719, 4.634033, 0.016238, 0.012641, 0.567645, 46.40625, -3.871094, 27.36853
439.646759, 73.890625, 17.679688, 5.09668, 0.015238, 0.001824, 0.574153, 47.019531, -2.84375, 27.209473
439.669464, 74.601563, 19.726563, 5.64978, 0.017874, -0.009006, 0.575826, 47.859375, -1.980469, 26.992065
439.702881, 75.769531, 22.519531, 6.584229, 0.032143, -0.023297, 0.576132, 49.292969, -1.003906, 26.713135
439.724823, 76.835938, 23.605469, 7.382324, 0.032848, -0.032778, 0.57752, 50.414063, -1.039063, 26.460205
439.747162, 77.371094, 25.667969, 8.160645, 0.034041, -0.042217, 0.586803, 51.300781, -0.210938, 26.25293
439.769684, 77.824219, 27.847656, 9.057861, 0.043599, -0.055547, 0.59371, 52.257813, 0.703125, 26.10083
439.803741, 78.699219, 30.722656, 10.273438, 0.051015, -0.073289, 0.59835, 53.933594, 1.800781, 25.743164
439.825653, 79.578125, 31.589844, 12.128418, 0.053316, -0.088899, 0.60072, 55.195313, 1.457031, 25.916504
439.848022, 80.214844, 32.882813, 13.35791, 0.058819, -0.097108, 0.603918, 56.402344, 1.804688, 25.814941
439.871124, 80.550781, 34.546875, 14.337402, 0.0798, -0.102014, 0.599866, 57.550781, 2.511719, 25.673828
439.89386, 80.894531, 36.0625, 14.875977, 0.09418, -0.102339, 0.590933, 58.628906, 3.203125, 25.431641
439.928467, 81.347656, 38.148438, 15.358887, 0.103253, -0.09739, 0.585751, 60.089844, 4.402344, 25.077637
439.949554, 81.820313, 38.773438, 16.345703, 0.118601, -0.098671, 0.585487, 61.039063, 4.53125, 25.022461
439.973816, 82.070313, 40.042969, 16.919922, 0.129897, -0.10077, 0.580319, 61.953125, 5.191406, 24.761719
439.994141, 82.351563, 40.703125, 17.970703, 0.145014, -0.106409, 0.571659, 62.738281, 5.355469, 24.678711
440.027466, 82.683594, 41.71875, 19.31543, 0.160968, -0.107856, 0.566936, 63.925781, 5.722656, 24.345703
440.049805, 83.0, 41.423828, 21.589844, 0.16049, -0.121025, 0.572687, 64.695313, 5.134766, 24.620117
440.072479, 82.824219, 41.884766, 23.008789, 0.160944, -0.132912, 0.582317, 65.207031, 5.259766, 24.839844
440.094727, 82.703125, 42.042969, 24.75, 0.176795, -0.141074, 0.585287, 65.730469, 5.181641, 25.234375
440.127777, 82.46875, 42.236328, 26.397461, 0.191758, -0.13961, 0.584146, 66.316406, 5.177734, 25.616211
440.150269, 82.429688, 41.726563, 28.34375, 0.208324, -0.140966, 0.58283, 66.566406, 4.667969, 26.265625
440.173126, 82.40625, 41.529297, 28.722656, 0.214069, -0.137933, 0.58248, 66.78125, 4.498047, 26.279297
440.195343, 82.203125, 41.636719, 28.570313, 0.216217, -0.138878, 0.583837, 66.773438, 4.558594, 26.240234
440.228912, 81.953125, 41.724609, 27.4375, 0.202049, -0.138612, 0.588798, 66.535156, 4.615234, 26.054688
440.251373, 81.820313, 41.693359, 26.625, 0.18981, -0.137356, 0.590501, 66.226563, 4.626953, 25.966797
440.273865, 81.636719, 41.367188, 26.210938, 0.184038, -0.135324, 0.590098, 65.742188, 4.423828, 26.203125
440.296051, 81.40625, 40.904297, 25.882813, 0.183067, -0.130328, 0.589711, 65.136719, 4.136719, 26.570313
440.328949, 81.132813, 39.955078, 24.898438, 0.182561, -0.122721, 0.593664, 63.988281, 3.582031, 27.099609
440.352112, 80.894531, 39.078125, 24.068359, 0.173457, -0.124122, 0.60068, 62.875, 3.199219, 27.613281
440.375, 80.839844, 37.818359, 22.898438, 0.157981, -0.130474, 0.605633, 61.679688, 2.660156, 27.884766
440.396729, 80.648438, 36.525391, 21.591797, 0.15012, -0.135305, 0.607676, 60.457031, 2.203125, 27.964844
440.419159, 80.363281, 35.197266, 19.828125, 0.162078, -0.135108, 0.609195, 59.1875, 1.855469, 27.873047
440.452454, 79.964844, 32.830078, 16.841797, 0.162823, -0.127539, 0.612328, 57.328125, 1.132813, 27.796875
440.475372, 79.800781, 31.005859, 14.175781, 0.139741, -0.113316, 0.621494, 56.289063, 0.927734, 27.464844
440.497314, 79.601563, 28.689453, 11.904297, 0.116577, -0.099001, 0.62755, 55.359375, 0.261719, 27.185547
440.519073, 79.296875, 26.332031, 9.630859, 0.100867, -0.081526, 0.628633, 54.597656, -0.505859, 26.870117
440.552765, 78.71875, 22.210938, 7.248047, 0.084557, -0.045708, 0.625255, 53.265625, -2.109375, 26.801758
440.575745, 78.339844, 19.183594, 6.381836, 0.074814, -0.022255, 0.617443, 52.40625, -3.46875, 27.068359
440.597534, 77.734375, 16.650391, 5.703125, 0.066553, -0.009993, 0.610421, 51.503906, -4.681641, 27.332031
440.620026, 76.816406, 14.193359, 5.22168, 0.062906, -0.001361, 0.602102, 50.484375, -5.939453, 27.738281
440.65332, 75.410156, 10.820313, 4.350586, 0.058178, 0.027854, 0.590923, 48.976563, -7.609375, 27.797852
440.675964, 74.414063, 8.779297, 3.008789, 0.040696, 0.04902, 0.587285, 48.152344, -8.189453, 27.574219
440.698151, 73.484375, 6.515625, 1.678711, 0.025279, 0.059947, 0.584655, 47.402344, -9.03125, 27.169922
440.7211, 72.5625, 4.382813, 0.311523, 0.004631, 0.074965, 0.581044, 46.703125, -9.707031, 26.832031
440.743561, 71.730469, 2.382813, -1.075195, -0.018749, 0.095121, 0.578206, 46.113281, -10.0625, 26.288086
440.777008, 70.601563, -0.453125, -2.816406, -0.043461, 0.113345, 0.57951, 45.25, -10.882813, 25.450195
440.799072, 70.203125, -2.59375, -3.588623, -0.064932, 0.138237, 0.57629, 45.160156, -10.847656, 25.518799
440.821838, 69.769531, -4.21875, -4.02832, -0.072904, 0.149981, 0.570355, 44.828125, -11.453125, 25.363525
440.843994, 69.484375, -5.691406, -4.306152, -0.078492, 0.155782, 0.565994, 44.609375, -12.175781, 25.226685
440.87735, 69.164063, -7.117188, -4.032318, -0.075515, 0.154759, 0.566128, 44.121094, -13.546875, 25.29361
440.899231, 69.21875, -7.859375, -3.509186, -0.073152, 0.151947, 0.564583, 43.972656, -14.316406, 25.614471
440.922394, 69.304688, -8.070313, -2.794067, -0.064468, 0.14088, 0.563858, 43.738281, -15.007813, 25.934937
440.94458, 69.453125, -7.878906, -1.861389, -0.054323, 0.126087, 0.562729, 43.554688, -15.527344, 26.405579
440.978149, 69.675781, -7.417969, -0.522766, -0.044956, 0.106248, 0.561739, 43.269531, -16.0, 26.973206
441.000214, 69.835938, -7.140625, 0.011841, -0.048058, 0.101553, 0.56416, 43.230469, -15.804688, 27.28833
441.022736, 70.027344, -7.203125, 0.107178, -0.050738, 0.101032, 0.563921, 43.304688, -15.640625, 27.293701
441.044464, 70.144531, -7.003906, -0.146484, -0.054648, 0.106446, 0.561113, 43.445313, -15.089844, 27.161621
441.078522, 70.449219, -6.378906, -0.399414, -0.055354, 0.107991, 0.555782, 43.753906, -14.398438, 26.975586
441.100861, 70.734375, -5.628906, -1.319824, -0.065213, 0.118366, 0.55471, 44.257813, -13.078125, 26.51123
441.123199, 71.007813, -4.21875, -1.444336, -0.065843, 0.121887, 0.559854, 44.597656, -12.121094, 26.495605
441.14563, 71.453125, -2.789063, -1.248535, -0.062454, 0.122165, 0.56787, 45.136719, -11.515625, 26.61377
441.178925, 72.683594, -1.003906, -1.015137, -0.061951, 0.121142, 0.581569, 46.429688, -10.8125, 26.808594
441.201263, 73.636719, 0.484375, 0.077637, -0.048668, 0.109239, 0.588411, 47.183594, -10.820313, 27.369629
441.224365, 74.664063, 2.492188, 0.841553, -0.035041, 0.098877, 0.587228, 48.148438, -10.082031, 27.77124
441.24588, 75.601563, 4.703125, 1.347412, -0.026566, 0.088076, 0.583476, 49.054688, -8.847656, 27.94458
441.268188, 76.65625, 6.863281, 1.351318, -0.025485, 0.081019, 0.582194, 50.082031, -7.378906, 27.827393
441.302429, 78.390625, 10.027344, 1.477051, -0.009354, 0.072193, 0.576842, 51.871094, -5.324219, 27.591309
441.324066, 79.441406, 12.058594, 1.780029, 0.011056, 0.059881, 0.567665, 52.910156, -4.460938, 27.423096
441.345551, 80.480469, 14.109375, 2.280518, 0.022683, 0.045294, 0.561698, 54.027344, -3.652344, 27.351685
441.378052, 81.902344, 17.539063, 2.977905, 0.02945, 0.02859, 0.556596, 55.660156, -2.070313, 27.281494
441.400299, 82.421875, 20.371094, 4.294037, 0.044212, 0.018892, 0.553708, 56.445313, -1.023438, 27.510895
441.422729, 83.167969, 22.75, 5.629517, 0.062728, 0.010429, 0.548034, 57.496094, -0.328125, 27.793213
441.445374, 83.921875, 24.847656, 7.226318, 0.073768, -0.006261, 0.548332, 58.621094, 0.050781, 28.195557
441.478668, 84.847656, 28.167969, 8.876709, 0.085303, -0.025153, 0.559587, 60.269531, 1.429688, 28.412109
441.50058, 85.007813, 30.835938, 9.887451, 0.109869, -0.028016, 0.564107, 61.191406, 2.738281, 28.495605
441.52356, 85.148438, 33.671875, 10.274414, 0.104854, -0.022632, 0.56866, 62.210938, 4.320313, 28.495605
441.545959, 85.410156, 35.710938, 11.036133, 0.086981, -0.02394, 0.575887, 63.339844, 5.585938, 28.719727
441.579315, 85.710938, 38.199219, 12.485352, 0.101002, -0.0281, 0.591628, 65.03125, 6.957031, 29.393066
441.601807, 86.152344, 38.933594, 14.212402, 0.119281, -0.033043, 0.598735, 66.25, 6.703125, 30.072266
441.624084, 86.140625, 40.195313, 15.157715, 0.126052, -0.030543, 0.600083, 67.074219, 7.046875, 30.124512
441.646606, 85.777344, 41.632813, 15.844238, 0.14203, -0.02573, 0.596012, 67.523438, 7.734375, 29.855957
441.668365, 85.351563, 42.765625, 16.625488, 0.157384, -0.026267, 0.594608, 67.644531, 8.296875, 29.448242
441.702606, 84.742188, 44.230469, 17.462402, 0.152076, -0.041767, 0.606254, 67.617188, 9.027344, 28.828125
441.725311, 84.316406, 44.46875, 19.083984, 0.148815, -0.061722, 0.615996, 67.382813, 8.898438, 28.926758
441.748169, 83.785156, 44.957031, 20.09375, 0.147588, -0.075068, 0.622544, 67.011719, 9.074219, 28.863281
441.77121, 83.21875, 45.101563, 21.388672, 0.15348, -0.083386, 0.621244, 66.511719, 9.03125, 28.924805
441.79364, 82.714844, 45.003906, 22.59082, 0.155459, -0.093572, 0.618484, 66.011719, 8.765625, 29.176758
441.826904, 82.128906, 44.691406, 23.28125, 0.135025, -0.11411, 0.626207, 65.265625, 8.5, 29.306641
441.849823, 81.628906, 44.277344, 23.763672, 0.119685, -0.129347, 0.637252, 64.730469, 8.164063, 29.698242
441.872406, 80.972656, 44.429688, 23.038086, 0.108129, -0.132112, 0.646728, 64.195313, 8.375, 29.723633
441.894562, 80.496094, 44.414063, 21.666016, 0.099049, -0.123949, 0.650811, 63.738281, 8.582031, 29.566406
441.927185, 80.167969, 43.730469, 19.668945, 0.08658, -0.103424, 0.651641, 63.019531, 8.535156, 29.401367
441.949524, 80.269531, 42.585938, 17.742188, 0.076069, -0.081266, 0.649665, 62.535156, 8.242188, 29.139648
441.972534, 80.230469, 41.375, 15.926758, 0.073029, -0.059883, 0.646034, 61.871094, 7.960938, 28.916016
441.994507, 80.027344, 40.054688, 14.095703, 0.072173, -0.042806, 0.640553, 60.9375, 7.738281, 28.639648
442.027863, 79.761719, 37.105469, 11.864258, 0.052299, -0.023887, 0.63454, 59.214844, 6.777344, 28.495117
442.049988, 79.425781, 34.898438, 10.208008, 0.036794, -0.006154, 0.633093, 57.847656, 6.253906, 28.238281
442.073395, 78.976563, 32.21875, 9.186035, 0.028622, 0.009075, 0.626707, 56.355469, 5.304688, 28.181641
442.094666, 78.496094, 29.5625, 8.358398, 0.014505, 0.020629, 0.619303, 54.917969, 4.171875, 28.129395
442.128052, 77.527344, 24.886719, 7.552246, -0.005463, 0.041198, 0.609263, 52.617188, 1.910156, 28.101563
442.150726, 76.75, 21.453125, 6.84668, -0.009358, 0.062376, 0.600171, 51.210938, 0.148438, 27.942383
442.173279, 75.761719, 18.125, 6.204102, -0.014178, 0.085709, 0.589937, 49.84375, -1.664063, 27.821777
442.195099, 74.632813, 15.140625, 5.67627, -0.017953, 0.105767, 0.581952, 48.542969, -3.40625, 27.825684
442.228394, 72.53125, 11.375, 5.570313, -0.008227, 0.132628, 0.570542, 46.632813, -6.144531, 28.172852
442.250824, 71.027344, 9.054688, 5.864258, 0.007929, 0.150603, 0.557229, 45.558594, -8.378906, 28.642578
442.273163, 69.554688, 6.890625, 5.927734, 0.01573, 0.164066, 0.544617, 44.566406, -10.800781, 28.995605
442.295807, 68.011719, 4.695313, 6.067383, 0.017141, 0.176081, 0.545731, 43.636719, -13.035156, 29.407715
442.318085, 66.523438, 2.972656, 5.968262, 0.017795, 0.194683, 0.551509, 42.75, -14.78125, 29.623047
442.351471, 64.691406, 1.175781, 6.297363, 0.019923, 0.216965, 0.549763, 41.71875, -17.121094, 30.006348
442.37381, 63.96875, 0.351563, 6.916748, 0.010664, 0.227972, 0.548873, 41.542969, -17.796875, 31.262451
442.396271, 63.433594, -0.570313, 6.694336, 0.002924, 0.229488, 0.550631, 41.242188, -18.570313, 31.353516
442.418701, 63.144531, -1.714844, 6.474037, -0.003775, 0.235887, 0.550221, 40.996094, -19.285156, 31.266151
442.452026, 62.792969, -2.960938, 6.041992, -0.007813, 0.247642, 0.545481, 40.582031, -20.105469, 30.871826
442.474884, 62.679688, -3.269531, 4.742188, -0.028752, 0.266496, 0.538399, 40.59375, -19.09375, 30.608398
442.496796, 62.511719, -2.804688, 4.129883, -0.041546, 0.270667, 0.538233, 40.464844, -18.097656, 30.429199
442.519623, 62.390625, -1.972656, 3.791016, -0.05181, 0.270367, 0.541504, 40.277344, -17.003906, 30.232422
442.552948, 62.582031, -1.0625, 3.773438, -0.056689, 0.264873, 0.545471, 40.152344, -16.347656, 29.945313
442.575958, 62.957031, -0.707031, 3.84375, -0.056301, 0.259385, 0.546908, 40.265625, -16.140625, 29.810547
442.597504, 63.464844, -0.195313, 4.139648, -0.050898, 0.248927, 0.550085, 40.445313, -16.035156, 29.738281
442.619904, 64.144531, 0.558594, 4.62207, -0.043174, 0.235312, 0.551843, 40.828125, -15.851563, 29.771484
442.653046, 65.460938, 2.394531, 5.126465, -0.028447, 0.21797, 0.551998, 41.789063, -14.894531, 29.705078
442.676086, 66.359375, 4.636719, 5.553711, -0.018012, 0.205626, 0.555583, 42.542969, -13.445313, 29.806641
442.697845, 67.285156, 7.046875, 5.744141, -0.009922, 0.195117, 0.55582, 43.40625, -11.789063, 29.799805
442.720367, 68.402344, 9.574219, 5.810547, -0.001771, 0.18452, 0.554049, 44.523438, -10.046875, 29.757324
442.753815, 70.292969, 13.5625, 5.966797, 0.005724, 0.168232, 0.553176, 46.441406, -7.460938, 29.503906
442.776428, 71.101563, 17.429688, 5.548828, 0.003944, 0.162264, 0.556499, 47.582031, -4.476563, 29.098633
442.798431, 72.152344, 21.011719, 5.041992, 0.0011, 0.156798, 0.557882, 48.976563, -1.902344, 28.474609
442.821014, 73.480469, 24.226563, 4.571289, -0.0051, 0.14952, 0.557313, 50.609375, 0.21875, 27.698242
442.85434, 75.453125, 28.808594, 4.325195, 0.002464, 0.138161, 0.551788, 53.183594, 2.90625, 26.577148
442.876587, 76.378906, 32.390625, 4.599609, 0.026361, 0.133584, 0.547686, 54.652344, 4.960938, 25.463867
442.899414, 77.304688, 35.898438, 4.956055, 0.046961, 0.130409, 0.547005, 56.429688, 6.914063, 24.69043
442.921661, 78.054688, 39.0625, 5.685547, 0.051646, 0.124472, 0.548951, 58.289063, 8.523438, 24.130859
442.943573, 78.761719, 41.691406, 7.216797, 0.069715, 0.11777, 0.54881, 60.0, 9.644531, 23.89209
442.977478, 79.6875, 44.839844, 9.374512, 0.103174, 0.120146, 0.551352, 62.550781, 11.035156, 23.331055
442.999908, 80.410156, 46.007813, 11.468262, 0.11994, 0.109534, 0.559599, 64.183594, 11.296875, 23.168457
443.022888, 80.574219, 47.429688, 12.491211, 0.132594, 0.093431, 0.572806, 65.34375, 12.160156, 22.640137
443.044189, 80.746094, 48.382813, 12.916992, 0.141251, 0.079585, 0.58248, 66.089844, 12.769531, 22.167969
443.078094, 80.664063, 49.605469, 12.975586, 0.132955, 0.070684, 0.590959, 66.585938, 13.835938, 21.426758
443.100677, 80.191406, 50.269531, 12.799316, 0.124594, 0.065343, 0.595074, 66.417969, 14.496094, 20.878418
443.123779, 79.882813, 50.449219, 12.941406, 0.115919, 0.055204, 0.597804, 66.203125, 14.589844, 20.844727
443.143341, 79.753906, 50.089844, 13.373047, 0.110767, 0.047818, 0.600351, 66.035156, 14.230469, 20.916504
443.177795, 78.96875, 49.921875, 13.536621, 0.102845, 0.042687, 0.607365, 65.523438, 13.945313, 20.996338
443.199158, 78.515625, 49.382813, 14.837891, 0.106426, 0.034975, 0.612037, 65.203125, 13.175781, 21.607178
443.221802, 77.871094, 48.992188, 15.676758, 0.105992, 0.028882, 0.616926, 64.78125, 12.597656, 21.979248
443.243835, 77.226563, 48.5, 16.740356, 0.106942, 0.021289, 0.62199, 64.359375, 11.925781, 22.570679
443.277618, 76.21875, 47.789063, 17.78064, 0.109493, 0.016352, 0.629558, 63.578125, 11.023438, 23.507202
443.300232, 75.378906, 47.039063, 19.186981, 0.116155, 0.013522, 0.633826, 62.777344, 10.160156, 24.621552
443.32251, 74.351563, 46.738281, 19.535583, 0.116998, 0.019276, 0.638282, 61.757813, 9.84375, 25.440369
443.344635, 73.535156, 46.199219, 18.755188, 0.104351, 0.026169, 0.639432, 60.636719, 9.488281, 25.75354
443.378326, 72.621094, 44.734375, 17.27607, 0.0725, 0.025814, 0.639309, 58.875, 8.605469, 26.28968
443.400909, 71.644531, 43.9375, 15.125854, 0.047445, 0.031966, 0.643211, 57.382813, 8.488281, 26.19519
443.423035, 70.84375, 42.527344, 13.822998, 0.028829, 0.039925, 0.645715, 55.941406, 7.855469, 26.450439
443.445709, 70.074219, 40.753906, 12.723145, 0.009336, 0.050062, 0.643666, 54.503906, 6.914063, 26.763428
443.479614, 68.878906, 37.402344, 12.381104, -0.008057, 0.053451, 0.637071, 52.273438, 4.589844, 27.625732
443.50177, 68.066406, 34.898438, 11.953125, -0.015231, 0.054564, 0.635907, 50.78125, 2.851563, 28.089355
443.52417, 66.828125, 32.511719, 12.62793, -0.024542, 0.053987, 0.638246, 49.058594, 0.957031, 28.92627
443.547211, 65.734375, 29.71875, 13.896484, -0.03398, 0.054736, 0.636733, 47.433594, -1.632813, 29.70459
443.569305, 64.808594, 26.808594, 15.494629, -0.025962, 0.049633, 0.631444, 46.007813, -4.628906, 30.269775
443.603149, 63.265625, 22.492188, 17.80127, 0.004418, 0.032036, 0.617717, 43.886719, -9.359375, 30.560303
443.625732, 62.242188, 19.007813, 19.838867, 0.014696, 0.013979, 0.609087, 42.472656, -13.167969, 30.744629
443.64743, 61.0, 16.277344, 21.273438, 0.017568, 0.0041, 0.60473, 41.042969, -16.070313, 30.653564
443.669739, 59.621094, 13.765625, 22.579102, 0.040059, 0.001373, 0.596101, 39.777344, -18.929688, 30.182861
443.703522, 57.808594, 10.652344, 23.994385, 0.098578, -0.004221, 0.575048, 38.324219, -22.71875, 28.842529
443.726013, 57.113281, 8.546875, 24.027344, 0.104555, -0.007485, 0.572081, 37.566406, -24.8125, 28.109619
443.748749, 56.488281, 6.644531, 24.006348, 0.093799, -0.015993, 0.579335, 36.753906, -26.585938, 27.302246
443.770813, 55.992188, 5.113281, 24.144043, 0.089085, -0.022101, 0.58176, 36.027344, -28.035156, 26.727539
443.794525, 55.476563, 4.144531, 24.269531, 0.107867, -0.025703, 0.573192, 35.335938, -29.082031, 26.270508
443.826782, 54.917969, 3.324219, 24.541992, 0.122994, -0.031376, 0.565774, 34.59375, -29.890625, 25.615234
443.847809, 54.785156, 3.207031, 24.608398, 0.107945, -0.038961, 0.57439, 34.386719, -29.933594, 25.62207
443.870178, 54.855469, 2.484375, 25.021484, 0.100546, -0.060219, 0.584904, 34.097656, -30.449219, 25.30957
443.893158, 55.222656, 1.621094, 25.458984, 0.101103, -0.084395, 0.588884, 33.832031, -31.015625, 25.063477
443.926514, 55.878906, 1.277344, 25.706055, 0.102754, -0.107559, 0.580057, 33.617188, -30.953125, 24.900391
443.948608, 56.214844, 2.015625, 25.660156, 0.095593, -0.111883, 0.579395, 33.730469, -30.054688, 25.118164
443.973297, 56.851563, 2.792969, 25.46875, 0.096383, -0.11685, 0.581401, 33.96875, -29.050781, 25.428711
443.994263, 57.78125, 3.039063, 25.446289, 0.103466, -0.122638, 0.579489, 34.371094, -28.542969, 25.674805
444.026764, 59.246094, 4.144531, 25.46875, 0.105374, -0.127534, 0.576651, 35.3125, -27.1875, 26.533203
444.049072, 60.3125, 4.804688, 25.974609, 0.112492, -0.13389, 0.577816, 36.085938, -26.382813, 27.041016
444.071381, 61.386719, 5.941406, 26.473633, 0.123659, -0.134578, 0.581522, 37.035156, -25.21875, 27.698242
444.09317, 62.566406, 7.273438, 27.20752, 0.133852, -0.13064, 0.58353, 38.082031, -23.964844, 28.380371
444.126923, 64.714844, 9.835938, 28.130371, 0.125891, -0.125704, 0.584237, 40.035156, -21.585938, 29.367188
444.14917, 66.082031, 11.5, 29.005859, 0.135176, -0.134938, 0.582159, 41.367188, -20.09375, 29.898926
444.171722, 67.496094, 13.605469, 29.955078, 0.145629, -0.135635, 0.580427, 42.882813, -18.3125, 30.569824
444.194061, 68.894531, 15.488281, 31.1521, 0.132506, -0.138541, 0.57909, 44.371094, -16.722656, 31.306641
444.227203, 71.058594, 18.390625, 33.078369, 0.118508, -0.146737, 0.578307, 46.847656, -14.246094, 32.710083
444.249481, 72.011719, 20.257813, 36.011627, 0.182576, -0.163574, 0.568663, 48.328125, -12.917969, 33.822235
444.272858, 73.328125, 22.113281, 38.337158, 0.224512, -0.162016, 0.551808, 50.15625, -11.613281, 34.904785
444.295349, 74.773438, 23.585938, 40.196777, 0.227391, -0.164285, 0.548636, 51.917969, -10.363281, 35.996094
444.327942, 76.78125, 25.816406, 42.621582, 0.205774, -0.179592, 0.557564, 54.46875, -8.371094, 37.470215
444.350952, 77.804688, 27.179688, 45.122559, 0.206904, -0.199861, 0.558811, 56.011719, -7.128906, 38.406738
444.373383, 78.804688, 28.359375, 47.327637, 0.228483, -0.211849, 0.550963, 57.523438, -5.972656, 39.137695
444.39679, 80.023438, 29.035156, 49.482422, 0.24948, -0.218115, 0.536359, 59.207031, -5.171875, 39.774414
444.418427, 81.246094, 28.992188, 51.34082, 0.24784, -0.227093, 0.528599, 60.6875, -4.949219, 40.319336
444.451599, 82.816406, 29.222656, 53.461914, 0.235969, -0.243475, 0.532239, 62.738281, -4.410156, 41.095703
444.474243, 83.902344, 28.183594, 55.227539, 0.240728, -0.259596, 0.531233, 64.148438, -4.898438, 41.426758
444.496277, 84.828125, 27.292969, 56.602539, 0.249092, -0.265442, 0.524856, 65.398438, -5.328125, 41.486328
444.518311, 85.855469, 26.195313, 57.556641, 0.265135, -0.26442, 0.513853, 66.601563, -5.945313, 41.319336
444.552246, 87.117188, 24.898438, 58.516602, 0.289734, -0.25908, 0.504185, 68.027344, -6.550781, 41.132813
444.574402, 89.175781, 21.080078, 59.410156, 0.305061, -0.268511, 0.490759, 69.429688, -9.242188, 40.966797
444.596558, 90.273438, 17.763672, 60.698242, 0.315784, -0.278105, 0.483013, 70.179688, -11.626953, 41.212891
444.619324, 91.007813, 13.011719, 62.755859, 0.334261, -0.291019, 0.472499, 70.523438, -14.992188, 41.728516
444.652283, 91.085938, 7.285156, 64.935547, 0.364174, -0.303785, 0.456418, 70.21875, -19.072266, 42.273438
444.675629, 90.605469, 2.835938, 66.445313, 0.374993, -0.321781, 0.444005, 69.550781, -22.091797, 42.425781
444.696991, 89.863281, 2.8125, 66.203125, 0.365476, -0.327771, 0.442664, 68.828125, -22.210938, 42.341797
444.719299, 89.011719, 4.15625, 65.25, 0.351467, -0.329647, 0.447891, 67.886719, -21.548828, 42.134766
444.743195, 88.195313, 6.214844, 63.546875, 0.338953, -0.324389, 0.457526, 66.796875, -20.53125, 41.830078
