time_sec;ribcage_x;ribcage_y;ribcage_z;ribcage_roll;ribcage_pitch;ribcage_yaw;head_x;head_y;head_z;head_roll;head_pitch;head_yaw;hand_right_x;hand_right_y;hand_right_z;hand_right_roll;hand_right_pitch;hand_right_yaw;hand_right_relative_x;hand_right_relative_y;hand_right_relative_z;hand_right_relative_roll;hand_right_relative_pitch;hand_right_relative_yaw;hand_right_relative_normalized_x;hand_right_relative_normalized_y;hand_right_relative_normalized_z;hand_right_relative_normalized_roll;hand_right_relative_normalized_pitch;hand_right_relative_normalized_yaw;elbow_right_x;elbow_right_y;elbow_right_z;elbow_right_relative_x;elbow_right_relative_y;elbow_right_relative_z;elbow_right_relative_normalized_x;elbow_right_relative_normalized_y;elbow_right_relative_normalized_z;
75.139496;-54.4431;101.853439;138.419662;-4.670528;12.600524;35.283993;-54.768322;99.105621;163.78244;-109.741814;85.870605;162.577347;-72.546524;139.922501;202.275681;-115.988678;-19.364426;-86.630707;20.153425;27.158262;43.742031;-107.76091;-8.561197;-124.428032;0.351624;0.47384;0.763183;-107.760918;-8.561191;-124.428032;-63.834122;140.987183;172.327942;21.161072;20.491606;13.271605;0.369205;0.357524;0.231554;
75.172768;-54.551811;101.732597;138.366959;-3.763314;12.991525;35.786076;-55.231743;99.200287;163.745132;-112.396645;85.925026;160.480087;-71.663239;139.24057;201.678421;-115.852745;-24.867556;-88.832436;20.974316;25.093357;43.65696;-107.114578;-14.137193;-127.982231;0.365946;0.437813;0.761698;-107.114571;-14.137193;-127.982178;-62.254433;139.805298;172.735291;22.226591;18.0919;14.060327;0.387795;0.315656;0.245315;
75.206047;-54.62838;101.67308;138.354431;-3.061134;12.832299;36.102558;-55.422562;99.425697;163.756104;-115.366425;86.010109;157.88826;-70.521973;138.257538;201.016541;-115.297508;-31.397593;-88.96051;21.203079;22.803318;43.6306;-105.987617;-21.172369;-129.553925;0.369938;0.397858;0.761238;-105.987625;-21.172363;-129.553894;-61.061821;139.17627;172.721527;22.899189;16.407955;14.524435;0.39953;0.286275;0.253413;
75.239426;-54.731266;101.605667;138.335754;-2.379453;12.904686;36.466682;-55.717804;99.573532;163.748825;-116.486824;85.88343;157.191055;-69.279984;137.137878;200.282013;-113.886215;-38.691864;-89.672562;21.65226;20.376122;43.286823;-103.662331;-28.681158;-132.111252;0.377775;0.355509;0.75524;-103.662346;-28.68115;-132.111267;-59.478634;137.974609;173.010712;23.729706;14.04665;15.07136;0.41402;0.245077;0.262955;
75.273117;-54.833324;101.599304;138.362259;-1.705891;13.129275;36.486908;-56.077484;99.744568;163.777588;-115.311493;85.703346;158.633133;-67.582237;135.718674;199.669373;-110.991714;-44.705189;-89.164841;22.205645;17.461529;43.015614;-99.218803;-34.995922;-133.434845;0.38743;0.304657;0.750509;-99.218796;-34.995914;-133.434845;-58.41069;137.401138;172.895264;24.279343;12.529445;15.173646;0.42361;0.218606;0.26474;
75.306488;-54.910591;101.608665;138.357895;-1.190001;13.001537;36.632961;-56.241116;99.966141;163.783447;-113.551735;85.590324;160.507202;-65.757202;134.369614;198.899261;-106.52388;-52.439674;-87.982483;22.538414;14.64654;42.522934;-92.781281;-43.150223;-134.986282;0.393236;0.255543;0.741913;-92.781281;-43.150211;-134.986282;-58.266293;137.945618;172.076385;24.440086;12.465979;14.59451;0.426415;0.217498;0.254636;
75.34008;-54.947044;101.593864;138.35434;-0.819022;12.875582;36.64843;-56.330326;100.115059;163.787125;-110.532661;85.513176;163.575851;-64.031593;133.172577;198.081879;-98.454224;-60.481541;-89.143044;22.849619;12.238648;41.9235;-82.519821;-51.106453;-139.132721;0.398665;0.213532;0.731454;-82.519806;-51.106445;-139.132706;-58.46088;138.61586;171.368408;24.421427;12.88375;14.149683;0.426089;0.224787;0.246874;
75.373543;-54.941753;101.586388;138.35939;-0.712474;12.6424;36.357937;-56.277069;100.213699;163.800674;-107.855377;85.417969;166.120163;-61.916225;131.745193;197.532715;-91.665329;-64.249977;-87.304802;23.159462;9.755919;41.426926;-73.760788;-55.244732;-139.287109;0.404071;0.170215;0.72279;-73.76078;-55.244724;-139.287094;-59.061607;139.255127;170.87886;23.913187;13.769483;13.889695;0.417222;0.240241;0.242338;
75.407127;-54.960938;101.616631;138.365906;-0.537178;12.355102;36.11813;-56.244598;100.387009;163.817169;-106.104675;85.404144;167.590927;-60.085014;130.825333;196.661072;-82.524239;-69.487572;-86.978043;23.350603;7.795742;40.622116;-61.751926;-60.595234;-142.079315;0.407406;0.136015;0.708748;-61.751915;-60.595222;-142.079346;-59.98801;139.849792;170.653442;23.058586;14.77922;13.995198;0.402311;0.257858;0.244179;
75.44088;-54.952374;101.655533;138.379868;-0.299061;12.203601;35.944302;-56.246952;100.554169;163.836441;-107.082466;85.441376;166.41893;-58.089306;130.447983;195.976791;-63.778713;-75.546547;-91.296211;24.150209;6.1055;39.888321;-39.834328;-65.992226;-149.993134;0.421357;0.106525;0.695945;-39.83432;-65.992226;-149.993118;-61.320362;140.382538;170.671661;21.94413;15.912242;14.423725;0.382867;0.277626;0.251656;
75.473885;-54.937096;101.644592;138.416992;-0.501344;12.01407;35.808792;-56.113762;100.523354;163.878433;-106.422791;85.556168;166.808243;-55.923656;130.650131;195.485428;-52.57748;-82.325722;-85.526932;25.265045;5.156683;39.085243;-17.346819;-72.52446;-155.943253;0.440808;0.08997;0.681934;-17.346817;-72.524399;-155.943253;-62.963787;140.776291;171.004333;20.379816;17.277409;14.988582;0.355574;0.301445;0.261511;
75.507477;-54.908695;101.639313;138.447006;-0.833461;11.817149;35.540779;-55.934052;100.455627;163.91217;-108.352379;85.791634;164.631699;-54.335487;131.096832;194.804993;49.364769;-87.646141;-172.845535;25.986532;4.968649;38.133995;22.051323;-76.110817;178.709534;0.453396;0.08669;0.665337;22.051296;-76.110779;178.709534;-64.887367;140.998947;171.562042;18.45645;18.83564;15.759163;0.322016;0.328632;0.274956;
75.541229;-54.844284;101.619514;138.477371;-1.270042;11.636736;35.148705;-55.700855;100.332237;163.943726;-109.822357;85.913414;163.0383;-53.478176;131.687866;194.288605;90.910896;-82.356857;158.924011;26.373869;5.456351;37.433357;52.021233;-73.344498;161.837448;0.460154;0.095199;0.653113;52.021229;-73.344467;161.837418;-66.9067;140.919022;172.321289;16.393784;20.279799;16.7267;0.286028;0.353829;0.291837;
75.574875;-54.771923;101.621613;138.499649;-1.920642;11.190363;34.659801;-55.312016;100.219772;163.968643;-108.535721;86.023972;164.105377;-52.917503;132.502747;193.913818;108.299202;-76.86145;155.299362;26.484446;6.592479;36.893917;76.002792;-69.860649;151.517075;0.462083;0.115021;0.643701;76.002769;-69.860649;151.51709;-69.148178;140.521317;173.297531;13.860322;21.788984;17.855501;0.241826;0.38016;0.311531;
75.608162;-54.702763;101.671806;138.543259;-2.594433;10.90079;34.32169;-54.975758;100.102051;164.006729;-110.341415;86.278679;162.044052;-52.784279;133.430618;193.452347;116.441605;-71.078407;158.800995;26.486824;7.954747;36.201317;91.159393;-64.872108;147.755569;0.462125;0.138789;0.631617;91.159393;-64.872108;147.755554;-71.181999;139.731552;174.271088;11.427843;22.763035;18.879646;0.199386;0.397155;0.3294;
75.641212;-54.645218;101.738693;138.562378;-3.353797;10.651461;34.225014;-54.638691;99.957321;164.013382;-112.528481;86.549736;159.57309;-53.238815;134.449844;193.125702;124.750175;-66.202888;164.170151;26.283474;9.696539;35.592426;103.620224;-60.223484;148.563507;0.458577;0.169179;0.620994;103.620224;-60.223476;148.563477;-72.986244;138.77533;175.165253;9.30816;23.472321;19.676556;0.162403;0.40953;0.343304;
75.675438;-54.6255;101.814613;138.600601;-4.306241;10.301789;34.266365;-54.249454;99.777557;164.029633;-116.223801;86.781418;155.679642;-54.126945;135.264145;192.986679;131.725327;-59.885059;170.330627;25.765387;11.593859;35.146286;114.059052;-54.133251;150.546951;0.449538;0.202282;0.61321;114.059029;-54.133244;150.546951;-74.664268;137.864624;175.906189;7.452369;24.214005;20.124546;0.130024;0.42247;0.35112;
75.708588;-54.586365;101.863663;138.623489;-5.255366;10.240727;34.569496;-53.93573;99.504425;164.019104;-120.282234;86.959709;151.637955;-55.348301;136.210098;192.989838;145.88472;-56.450966;169.268417;25.423851;13.74251;34.588783;128.041565;-51.614601;148.722153;0.443579;0.23977;0.603483;128.041534;-51.614578;148.722122;-76.086426;136.898209;176.428085;6.059114;24.803114;20.183756;0.105715;0.432749;0.352153;
75.741798;-54.540558;101.900627;138.633636;-5.844289;10.16063;34.783325;-53.701012;99.354561;164.005646;-125.17173;87.168198;146.826492;-56.934052;137.146133;193.228149;156.251923;-52.670132;169.244751;24.871052;15.878139;34.424786;139.019104;-48.430405;147.297852;0.433934;0.277031;0.600621;139.019073;-48.430405;147.297836;-77.285835;136.07431;176.66864;4.89487;25.203741;20.157812;0.085402;0.439738;0.3517;
75.775238;-54.480427;101.914322;138.635712;-6.270824;9.874957;35.117722;-53.412289;99.29509;163.991684;-131.434341;87.398407;140.674591;-58.623016;137.926575;193.570877;158.847061;-51.380043;173.748047;24.129711;17.822346;34.563622;142.291977;-46.914089;150.657013;0.421;0.310953;0.603044;142.292007;-46.914089;150.656998;-78.316978;135.284622;176.725723;3.873063;25.453091;20.071169;0.067575;0.444089;0.350189;
75.809158;-54.402599;101.930641;138.641357;-6.592232;9.878345;35.565659;-53.231182;99.206116;163.981659;-139.407028;87.590752;132.781509;-60.372528;138.822037;194.130951;164.745697;-52.605446;175.769379;23.689491;19.809408;34.787346;147.613052;-47.955391;152.862457;0.413319;0.345622;0.606947;147.613022;-47.955379;152.862488;-79.366158;134.700699;176.671021;3.111249;25.830185;19.858223;0.054283;0.450668;0.346473;
75.842758;-54.327259;101.935196;138.644348;-6.830998;9.809934;35.994717;-53.047909;99.154022;163.973282;-146.482422;87.691986;125.82;-62.334763;139.59906;194.703354;168.743195;-52.819298;178.096558;23.01173;21.800678;35.109123;151.556351;-47.986687;154.810333;0.401494;0.380364;0.612561;151.556351;-47.986664;154.810349;-80.334679;134.270493;176.460754;2.467407;26.244265;19.508856;0.04305;0.457893;0.340378;
75.876251;-54.247227;101.94799;138.637756;-6.924094;9.567844;36.354286;-52.839455;99.206032;163.964157;-151.129379;87.833176;121.244637;-64.414452;140.287201;194.985916;168.839661;-54.851864;-177.682877;22.088303;23.692793;35.33321;151.615921;-49.511948;159.042007;0.385382;0.413376;0.616471;151.615921;-49.511932;159.042007;-81.28508;133.911102;176.149399;1.832313;26.631481;19.173191;0.031969;0.464649;0.334521;
75.909622;-54.161438;101.962364;138.64267;-7.005243;9.398142;36.634365;-52.65834;99.244026;163.966125;-156.094193;88.013168;116.272896;-66.624084;140.899979;195.325165;169.776581;-58.580219;-175.74913;21.060255;25.637718;35.600544;151.405838;-52.971153;162.288864;0.367446;0.44731;0.621135;151.405853;-52.971165;162.288849;-82.242302;133.603577;175.741959;1.202303;27.056276;18.738825;0.020977;0.47206;0.326943;
75.943031;-54.072258;101.993179;138.647415;-7.066691;9.306474;36.893948;-52.5079;99.284843;163.968246;-161.069244;88.182739;111.213249;-69.006332;141.434158;195.677048;170.150406;-62.024868;-174.614853;19.94692;27.633221;35.877541;150.320648;-56.189659;164.998276;0.348021;0.482127;0.625968;150.320633;-56.189636;164.99823;-83.211891;133.330154;175.247131;0.630672;27.507141;18.22192;0.011004;0.479927;0.317924;
75.976563;-54.024345;102.033951;138.653305;-7.068895;9.056468;37.118137;-52.360691;99.39769;163.975403;-166.851715;88.282051;105.302315;-71.550804;141.826599;195.897964;168.404846;-66.257965;-172.344833;18.564054;29.575771;36.138462;146.761902;-60.076908;169.363388;0.323894;0.516019;0.63052;146.761871;-60.076893;169.363373;-84.178871;133.09111;174.629883;0.066488;27.938211;17.611008;0.00116;0.487448;0.307265;
76.01017;-53.963104;102.073891;138.659683;-6.973329;8.874546;37.370121;-52.249966;99.526497;163.987579;-174.348923;88.388435;97.57785;-74.074921;142.152679;196.003479;163.796448;-71.698715;-168.591919;17.22332;31.380638;36.330013;139.385269;-64.765511;176.254105;0.300501;0.547509;0.633862;139.385254;-64.765472;176.254089;-85.065468;132.845612;173.999496;-0.382638;28.290171;17.040945;-0.006676;0.493588;0.297319;
76.043419;-53.921692;102.141647;138.685455;-6.831985;8.823565;37.619816;-52.218273;99.663742;164.020905;173.764175;88.331985;85.40464;-76.687218;142.343628;195.931778;148.247696;-77.535637;-155.564804;15.823726;33.063919;36.375183;123.727203;-68.728882;-170.1492;0.276082;0.576878;0.634651;123.727242;-68.728897;-170.149185;-86.24369;132.331238;173.330887;-1.162397;28.57457;16.533514;-0.020281;0.498551;0.288466;
76.077278;-53.885624;102.218674;138.696045;-6.863385;8.568602;37.702614;-52.080837;99.801437;164.03035;168.396042;88.117157;79.946106;-79.076797;142.53894;195.471848;108.749809;-81.225632;-119.832863;14.327898;34.759769;35.993565;99.471451;-70.46611;-149.012756;0.249984;0.606466;0.627992;99.471489;-70.46611;-149.012787;-87.230354;132.023285;172.439987;-1.841959;28.957859;15.685935;-0.032137;0.505238;0.273678;
76.110901;-53.871304;102.279594;138.710266;-6.963379;8.596018;37.707024;-52.048534;99.821022;164.039291;164.056183;87.99025;75.603134;-81.471825;142.797485;194.600006;58.788609;-78.94619;-75.402924;12.965977;36.538315;35.062859;72.852493;-68.547409;-127.196335;0.226222;0.637497;0.611754;72.852493;-68.547409;-127.196327;-88.158028;131.897202;171.23497;-2.348663;29.453289;14.454348;-0.040978;0.513882;0.25219;
76.144249;-53.842674;102.301399;138.705536;-6.932797;8.688451;37.723209;-52.059906;99.828751;164.036041;155.275436;87.906868;66.831345;-83.780289;143.222244;193.302811;34.024273;-72.697197;-58.141273;11.74242;38.26796;33.837788;52.025059;-63.717247;-113.175789;0.204874;0.667675;0.59038;52.025074;-63.717232;-113.175766;-89.437698;131.348175;169.870483;-3.402575;29.798822;13.320071;-0.059366;0.519911;0.2324;
76.178253;-53.842091;102.33844;138.702408;-6.759542;8.621392;38.072941;-52.068745;99.953796;164.042007;142.607101;87.819221;54.119755;-85.779488;143.561905;191.702362;20.174654;-63.969341;-53.810699;10.755335;39.548576;32.47673;35.170532;-55.940563;-105.424942;0.187652;0.690018;0.566633;35.170536;-55.940559;-105.42495;-90.247124;131.428116;168.184631;-3.645308;30.256077;11.823812;-0.063601;0.527888;0.206294;
76.211639;-53.82814;102.319977;138.682098;-6.429908;8.872053;38.469666;-52.216866;99.990051;164.037613;128.967697;87.67189;40.341015;-87.461517;143.833435;190.046936;8.50022;-55.124359;-54.258183;10.187387;40.463898;31.184122;21.134661;-47.506004;-103.127022;0.177743;0.705988;0.54408;21.134655;-47.506004;-103.127052;-90.965042;131.571426;166.295334;-3.722941;30.640804;10.284845;-0.064955;0.534601;0.179443;
76.244797;-53.809711;102.294884;138.703094;-6.095447;8.878883;38.892933;-52.277508;100.087456;164.074463;121.017311;87.366104;32.304462;-89.148926;144.235596;188.145508;-3.617129;-47.790314;-55.243912;9.505014;41.48098;29.673044;7.403004;-40.472683;-102.311829;0.165837;0.723733;0.517716;7.403014;-40.472672;-102.311844;-91.937485;131.375504;164.262634;-4.303276;30.931536;8.659002;-0.075081;0.539673;0.151077;
76.278221;-53.779305;102.21022;138.66153;-5.810205;9.011389;39.107426;-52.364796;100.067215;164.045258;112.978561;87.313133;24.132513;-90.693436;144.641357;186.32254;-15.262163;-41.956394;-56.624199;8.873444;42.554283;28.219215;-5.098258;-34.781021;-102.5214;0.154818;0.742459;0.492351;-5.098262;-34.781021;-102.521416;-92.386086;131.687241;162.143753;-4.281223;31.349089;6.848996;-0.074696;0.546959;0.119497;
76.312073;-53.766331;102.137131;138.639374;-5.545922;9.071044;39.442898;-52.434715;100.073975;164.034195;107.808464;87.260323;18.826551;-92.21196;144.958908;184.608322;-27.325378;-37.325466;-59.35096;8.287652;43.572018;26.900944;-17.996187;-30.061621;-104.427917;0.144598;0.760216;0.46935;-17.996193;-30.061621;-104.42794;-92.937233;131.954285;159.970459;-4.30845;31.817827;4.995517;-0.075171;0.555137;0.087159;
76.345085;-53.741188;102.038597;138.631577;-5.37142;9.143;39.743099;-52.47311;100.020172;164.033249;102.338142;87.364326;13.468564;-93.629181;145.256592;182.999893;-42.203339;-33.676685;-60.584827;7.746653;44.603157;25.544556;-33.284367;-26.411472;-105.238945;0.135159;0.778207;0.445685;-33.284389;-26.411472;-105.238976;-93.167625;132.536148;157.668488;-3.957538;32.345833;2.818521;-0.069049;0.564349;0.049176;
76.37886;-53.765049;101.890602;138.596542;-5.100606;8.88137;39.789627;-52.483524;100.037643;164.010132;91.203621;87.440125;2.250629;-95.011009;145.594635;181.478439;-54.994488;-29.195711;-60.485897;6.935849;45.68811;24.44791;-46.575027;-22.316685;-104.342506;0.121012;0.797136;0.426551;-46.575016;-22.316671;-104.342514;-92.890198;133.736496;155.397751;-2.978509;33.05143;0.62911;-0.051967;0.57666;0.010976;
76.412247;-53.800499;101.698593;138.610397;-4.970218;9.206971;40.60968;-52.640083;99.813057;164.02742;85.796684;87.416077;-2.898777;-96.331604;146.176117;179.493759;-66.919846;-27.461962;-60.237347;7.175335;46.866753;22.526117;-58.304451;-20.572241;-104.7659;0.125191;0.817701;0.393021;-58.304432;-20.572241;-104.765915;-92.194489;135.246719;152.74794;-1.026078;33.685768;-2.190372;-0.017902;0.587727;-0.038216;
76.445526;-53.745926;101.454247;138.575348;-4.587298;10.113815;41.284966;-52.978386;99.441811;163.997528;80.048431;87.122459;-8.176608;-97.286102;147.03537;177.433685;-77.417412;-25.027956;-57.506134;7.964307;47.876205;20.816441;-67.650444;-18.620317;-102.841537;0.138956;0.835313;0.363192;-67.650459;-18.620317;-102.84156;-90.324753;137.271057;150.569046;2.054072;33.885849;-4.379791;0.035838;0.591218;-0.076416;
76.479599;-53.746796;101.275421;138.554611;-4.058468;9.355091;41.382221;-52.878933;99.659256;164.001846;74.203522;86.951347;-13.982413;-97.961578;148.045486;175.391571;-85.383003;-21.796293;-56.174915;7.708873;48.815628;19.451185;-76.305923;-16.290443;-100.860039;0.134499;0.851703;0.339372;-76.305908;-16.290438;-100.860054;-88.568031;138.981796;148.936691;4.450827;33.978168;-5.836851;0.077655;0.592829;-0.101838;
76.512817;-53.73423;101.12352;138.492645;-3.86275;9.44725;41.702209;-52.945831;99.548615;163.945038;65.610168;86.734329;-22.851563;-98.35334;149.260559;173.398804;-95.011658;-19.642838;-56.57906;8.265899;49.806019;17.648125;-85.968391;-14.231675;-101.243073;0.144218;0.868983;0.307913;-85.968376;-14.231675;-101.24308;-86.868469;140.31752;147.468674;6.599446;33.768982;-7.337634;0.115143;0.589179;-0.128022;
76.546425;-53.753082;101.020844;138.46106;-3.797648;9.796096;41.805473;-53.096676;99.365173;163.912079;60.949818;86.678802;-27.900854;-98.424904;150.542831;171.977386;-102.343948;-15.498723;-58.618717;9.034071;50.625168;16.305439;-93.294739;-9.809422;-102.73851;0.157621;0.883275;0.284487;-93.294724;-9.809422;-102.738525;-85.201508;141.218903;146.783981;8.336032;33.209511;-8.04018;0.145442;0.579418;-0.14028;
76.580078;-53.77552;100.983063;138.433823;-3.702642;9.690119;41.794731;-53.112511;99.389465;163.888641;55.159542;86.679504;-34.054295;-98.169189;152.10083;171.162415;-104.900116;-11.28563;-61.411701;9.888521;51.447983;15.464062;-96.306602;-5.348796;-104.767426;0.172529;0.897631;0.269807;-96.306602;-5.348796;-104.767433;-84.917465;141.590836;145.854568;8.462827;33.173115;-8.83721;0.147654;0.578783;-0.154186;
76.61367;-53.811104;100.940704;138.439102;-3.592576;9.775339;41.753326;-53.210072;99.357208;163.896072;52.253952;86.729233;-37.317341;-97.808861;153.75087;170.853577;-101.033997;-7.476284;-65.09655;10.871286;52.206337;15.11552;-92.752182;-1.135273;-107.780983;0.189675;0.910862;0.263726;-92.752182;-1.135273;-107.780991;-85.493546;141.242813;145.59584;7.428469;33.139641;-8.773386;0.129607;0.578199;-0.153072;
76.647552;-53.906769;100.937988;138.454407;-3.631914;10.190369;41.572903;-53.43708;99.2174;163.905243;48.594372;86.77243;-41.15041;-97.379379;154.897217;170.91684;-94.216034;-6.009398;-70.983627;11.740783;52.639786;14.907719;-86.237999;1.300871;-113.209358;0.204846;0.918425;0.2601;-86.237984;1.300871;-113.209312;-86.041824;140.498093;146.347198;6.33777;32.861263;-7.877357;0.110577;0.573342;-0.137439;
76.680679;-53.975815;100.959221;138.446716;-3.370713;10.403375;41.470116;-53.657101;99.260376;163.901352;47.275379;86.675148;-42.644272;-97.002182;155.96051;171.239166;-85.342575;-4.910557;-75.953651;12.555792;52.92244;15.329857;-77.693863;2.904367;-117.865128;0.219065;0.923356;0.267465;-77.693848;2.904367;-117.865128;-87.011154;139.782196;146.619125;4.935572;32.826576;-7.159994;0.086113;0.572737;-0.124923;
76.713959;-54.071075;101.013458;138.440414;-3.128369;10.424671;41.255623;-53.836945;99.386597;163.900681;46.353348;86.654427;-43.704464;-96.660393;156.643356;171.757141;-72.303055;-2.55169;-78.717445;12.91634;52.967297;16.025444;-64.844093;5.375386;-120.074051;0.225356;0.924139;0.279602;-64.844116;5.375379;-120.074066;-88.431412;139.218353;146.600815;3.147997;33.171043;-6.709451;0.054924;0.578747;-0.117062;
76.747452;-54.159035;101.059776;138.396591;-2.979162;10.633231;40.97057;-54.046509;99.42012;163.856857;44.586231;86.707573;-45.616867;-96.298431;156.977722;172.23526;-55.46452;-0.078172;-78.616486;13.180134;52.815491;16.635157;-47.658279;7.749375;-119.340157;0.229958;0.92149;0.290239;-47.658264;7.749368;-119.340157;-89.632721;138.553879;147.316803;1.656089;33.353565;-5.573603;0.028894;0.581931;-0.097245;
76.78096;-54.24411;101.148087;138.380096;-2.877434;10.556679;40.402348;-54.151249;99.563286;163.843918;43.433582;86.833488;-47.043686;-96.018311;157.023071;172.650116;-38.18021;1.791736;-77.229599;12.866103;52.589565;17.243456;-30.095539;9.205298;-117.120255;0.224479;0.917548;0.300853;-30.095543;9.205298;-117.120224;-90.941559;137.476639;148.475098;-0.216997;33.325073;-3.969265;-0.003786;0.581434;-0.069253;
76.81424;-54.313404;101.23291;138.37558;-2.756182;10.449677;39.940987;-54.231464;99.718536;163.843735;41.9095;86.953796;-48.989143;-95.706352;156.759094;172.98317;-18.681297;3.237974;-73.9748;12.483516;52.10236;17.803417;-10.150393;9.944502;-113.185188;0.217804;0.909048;0.310623;-10.150409;9.944502;-113.185173;-92.217064;136.406952;149.91481;-1.91889;33.278534;-2.115628;-0.03348;0.580622;-0.036912;
76.84832;-54.366425;101.333443;138.361008;-2.504401;10.629413;39.888878;-54.418953;99.852158;163.831177;43.851181;87.056686;-47.433979;-95.536659;156.329636;173.288177;1.822584;2.992866;-68.401215;12.431207;51.464645;18.401409;11.210268;8.653125;-107.567398;0.216892;0.897922;0.321056;11.210283;8.653125;-107.567398;-93.116272;135.49585;151.163391;-2.95604;33.086197;-0.436752;-0.051575;0.577267;-0.00762;
76.881317;-54.443886;101.465828;138.377518;-2.381507;10.66454;39.822514;-54.545097;100.015854;163.84935;46.161797;87.099152;-45.408443;-95.278725;155.906754;173.312988;22.402193;-0.967237;-59.001747;12.311757;50.767582;18.589695;32.572983;3.028977;-98.863045;0.214808;0.88576;0.324341;32.572998;3.028977;-98.863052;-94.014763;134.892487;152.465668;-3.817554;33.077854;1.133277;-0.066606;0.577121;0.019773;
76.915283;-54.55331;101.582573;138.376266;-2.368382;10.698548;39.797688;-54.67049;100.127396;163.847717;47.267944;87.151932;-44.477039;-95.223244;155.508179;173.083069;40.356186;-7.526834;-50.517113;12.092978;50.267918;18.448929;51.072872;-4.969522;-91.706612;0.21099;0.877042;0.321885;51.072891;-4.969522;-91.706612;-95.623566;133.294434;153.344345;-5.844972;32.781418;2.458928;-0.101979;0.571949;0.042902;
76.948235;-54.621964;101.672684;138.356415;-2.206619;10.410451;40.372337;-54.673466;100.353294;163.835495;51.713612;87.258179;-39.990871;-95.415604;155.234985;172.743469;54.321957;-13.094728;-47.026073;12.159512;49.932644;18.322727;65.019432;-11.138795;-89.851501;0.212151;0.871192;0.319683;65.019447;-11.138795;-89.851494;-96.609818;132.109833;154.439285;-6.775651;32.518143;3.850791;-0.118217;0.567355;0.067186;
76.981926;-54.705791;101.746147;138.329575;-2.162704;10.565769;40.906223;-54.809967;100.395622;163.806854;59.715775;87.27681;-31.622826;-95.798294;154.974289;172.251846;64.893303;-15.526604;-47.15443;12.279893;49.75473;17.905268;75.823044;-13.449899;-91.003342;0.214252;0.868088;0.3124;75.823021;-13.449899;-91.003342;-97.471283;130.832642;155.46431;-7.581784;32.111988;5.189655;-0.132282;0.560269;0.090546;
77.015877;-54.806709;101.788826;138.27269;-2.171891;10.418743;41.584827;-54.843258;100.47757;163.752197;64.742096;87.277382;-26.050577;-96.380844;154.618149;171.748199;75.333672;-13.619738;-47.829857;12.270342;49.702415;17.484959;85.976486;-11.326065;-91.918129;0.214085;0.867175;0.305066;85.976479;-11.326058;-91.918121;-98.124565;129.713577;156.431778;-8.03957;31.795689;6.316807;-0.140269;0.554751;0.110212;
77.049065;-54.886955;101.835655;138.257904;-2.227283;10.087984;42.346001;-54.780807;100.605209;163.741257;70.249199;87.296425;-19.811962;-96.920189;154.416931;170.945587;87.440941;-11.346357;-46.710854;12.333153;49.75119;16.715672;97.68763;-9.106923;-91.077728;0.215181;0.868026;0.291644;97.68763;-9.106916;-91.077705;-98.680893;128.743469;157.111191;-8.397715;31.57287;7.051458;-0.146518;0.550863;0.123029;
77.082664;-54.955536;101.857117;138.221558;-2.289406;9.655797;43.002926;-54.67593;100.739189;163.708786;74.398682;87.262749;-14.918196;-97.619011;154.274826;169.917511;100.127167;-7.969724;-45.091164;12.176624;50.006073;15.740559;109.899033;-5.886448;-89.4692;0.21245;0.872473;0.274631;109.89904;-5.886448;-89.4692;-99.348907;127.725792;157.698242;-8.970944;31.433262;7.67922;-0.156519;0.548427;0.133982;
77.116081;-55.020298;101.845917;138.197281;-2.318797;9.282084;43.790005;-54.596333;100.837708;163.687088;78.416702;86.990257;-10.239627;-98.569199;154.173553;168.557892;109.881119;-3.309247;-43.743328;12.010187;50.464199;14.487766;119.250565;-1.346135;-88.10305;0.209546;0.880466;0.252773;119.250565;-1.346135;-88.103035;-100.083908;126.728424;158.188065;-9.485359;31.432667;8.258391;-0.165494;0.548417;0.144087;
77.149384;-55.068703;101.855789;138.193863;-2.331766;9.316241;44.391071;-54.641018;100.837395;163.683197;81.867325;86.567825;-6.250719;-99.359604;154.093002;166.879761;115.651573;2.50963;-40.304329;11.941723;50.823776;12.87761;125.160942;3.939735;-84.349266;0.208351;0.88674;0.22468;125.160927;3.939735;-84.349243;-100.603798;125.958923;158.578842;-9.701071;31.408199;8.802745;-0.169258;0.54799;0.153585;
77.183037;-55.12904;101.886894;138.19249;-2.367481;8.834228;44.79763;-54.53083;101.011574;163.683716;83.08313;86.161194;-4.742922;-100.170036;153.939087;164.776276;122.355057;7.05969;-37.210648;11.43368;51.184929;10.968269;131.520401;8.092237;-80.980247;0.199487;0.893042;0.191367;131.520416;8.09223;-80.980232;-100.663177;125.512108;158.638794;-9.646851;31.25631;8.854857;-0.168312;0.54534;0.154494;
77.216347;-55.177757;101.903137;138.193314;-2.347064;8.204259;45.314945;-54.380978;101.238853;163.685471;83.179161;85.812347;-4.639243;-101.160049;153.780334;162.348969;129.009079;11.078211;-36.272911;10.844756;51.674698;8.812439;137.657486;12.081901;-80.016884;0.189212;0.901586;0.153754;137.657471;12.081901;-80.016869;-100.645607;125.267349;158.307739;-9.438646;31.22801;8.490916;-0.164679;0.544846;0.148144;
